,uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text,Latitude,Longitude
59,https://krisha.kz//a/show/678941453,2,8.0,18.0,Брусиловского,167,63.0,,,монолитный,,,хорошее,2012,Алтын Булак,Алматы,Алмалинский,,оптика,лоджия,True,металлическая,совмещенный,паркинг,полностью,ламинат,False,2.8,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,44000000,False,10,False,"Пластиковые окна, неугловая, улучшенная, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор, кондиционер.
Пластиковые окна, кондиционер. 
квартира в хорошем состоянии, рядом метро, магазины, всё в шаговой доступности. торг уместен в разумных пределах. Продаём с мебелью, дом чистый Риэлторов просьба не беспокоить.",43.24142515,76.87677802184507
60,https://krisha.kz//a/show/670507008,7,5.0,6.0,Гоголя,166,275.0,Муканова,,кирпичный,,,хорошее,2000,,Алматы,Алмалинский,отдельный,ADSL,несколько балконов или лоджий,True,бронированная,2 с/у и более,паркинг,полностью,ламинат,False,,True,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,105000000,False,76,False,"Пластиковые окна, улучшенная, комнаты изолированы, кухня-студия, встроенная кухня, новая сантехника, счётчики, тихий двор, кондиционер.
Улучшенную 7-ми комнатную квартиру, на 5м этаже, лифта в доме нет, в два уровня, по адресу Гоголя, дом 166. год постройки – 2000 год. Кирпичный дом. улучшенная, комнаты изолированные, есть гардеробная, тихий двор, есть подземный гараж (он в стоимость квартиры не входит). В хорошем состоянии-пластиковые окна, шпонированные двери, пол ламинат, ванные комнаты керамогранит, шкафы встроенные. Этаж 5/6 . Крыша не бежит, два года назад за собственные средства делали кап. ремонт крыши над своей квартирой. Площадь с двумя лоджиями 284, 5 кв. м., общая площадь 275, 1 кв. м (без лоджий), жилая – 182, 7 кв. м. 
Состоит из 5-ти жилых комнат (зал - 48, 1 кв. м, 4 спальни : 21 кв. м; 22 кв. м, 19, 8 кв. м, 16, 7 кв. м), 2-х кабинетов (8 кв. м и 7 кв. м), кухни (16, 7 кв. м. ), гардеробной (5 кв. м), холла (40 кв. м. ), 2-х ванных комнат (7, 7 кв. м и 7, 6 кв. м), туалета (1, 3 кв. м), прихожей (20 кв. м), двух лоджий (4, 7 кв. м и 4, 7 кв. м). 
Состояние. Меблированная. На окнах решетки, дверь бронированная, кондиционеры, охранная сигнализация. с й мебелью (включая ортопедические матрацы), европейским текстилем, качественной техникой (все в отличном рабочем состоянии), шелковыми коврами. 
Сантехника – итальянская, на стенах в ванных и туалете – итальянский керамогранит, пол – европейский ламинат. 5лет назад сделали капитальный ремонт: заменили всю проводку, заменили батареи и трубы новая мебель и прочее. торг не значительный при осмотре. обмен НЕ ПРЕДЛОГАТЬ! Просьба, риелторов не беспокоить, не тратьте свое время.",NA,NA
61,https://krisha.kz//a/show/677548427,2,2.0,5.0,,,98.0,,Ерменсай 16,монолитный,,,хорошее,2014,Ремизовка,Алматы,Бостандыкский,,ADSL,лоджия,True,,совмещенный,паркинг,,ламинат,False,3.0,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,True,True,True,False,69600000,False,17,False,"Кухня-студия, пластиковые окна, улучшенная, кондиционер, комнаты изолированы, счётчики, тихий двор, встроенная кухня.
Все, как на фото. Мебель и техника остается. от хозяина, без посредников. расположение, экологически чистый район. Рядом детский сад, Есентай мол и все, что нужно для комфортного проживания. Охраняемая территория, паркинг. Просмотр в удобное для вас время. Цена окончательная. Ипотеку рассматриваем",43.13757885,76.92712352226363
62,https://krisha.kz//a/show/675575989,2,4.0,5.0,Пер,,80.0,,Ерменсай,монолитный,7.7,,,2017,Комильфо,Алматы,Бостандыкский,есть возможность подключения,оптика,,False,бронированная,2 с/у и более,паркинг,,ламинат,False,3.0,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,76000000,False,23,False,"Кондиционер, пластиковые окна, неугловая, улучшенная, встроенная кухня, новая сантехника, счётчики, тихий двор.
! в связи с переездом продаем светлую, просторную, уютную, чистую квартиру в клубном доме комильфо 
 
Предлагается в продажу 2-комнатная квартира в ЖК премиум-класса «комильфо», построенный в предгорной части города, в Ремизовском ущелье. комплекс состоит из трех секций. Западно-европейский архитектурный стиль, который использовали проектировщики для создания уникального внешнего облика дома, нашел отражение в ажурном оформлении балконов и окон, а также в таких элементах французского дизайна, как карнизы и витражи. 
 
Жилой комплекс «комильфо» имеет весьма удачное расположение относительно делового центра города. Также рядом множество торгово-развлекательных центров, спортивных объектов, школ. одно из самых существенных преимуществ - весьма удобный выезд на проспект Аль-Фараби как в восточную, так и в западную сторону. 
В доме предусмотрен двухуровневый подземный паркинг, на придомовой территории будут располагаться детские площадки, зеленые зоны для отдыха. Обслуживанием комплекса занимается собственная служба эксплуатации. 
 
В ЖК «комильфо» предусмотрен максимальный уровень безопасности. В доме установлены современные системы видеонаблюдения и контроля доступа, организована круглосуточная охрана.",43.2368466,76.8953595
63,https://krisha.kz//a/show/679054286,3,9.0,9.0,,,86.0,,Нуркент,монолитный,12.0,50.0,хорошее,2018,,Алматы,Алатауский,есть возможность подключения,проводной,балкон и лоджия,False,металлическая,2 с/у и более,рядом охраняемая стоянка,без мебели,ламинат,False,2.8,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,True,False,False,38000000,False,17,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, счётчики, тихий двор.
Продам квартиру в хорошем месте рядам Халык Арена, детская площадка стадион, Магнум, базар Жибек жол, отличная понарама на горы, детский сад, школа, астановка, все рядом. есть возможность выкупить верхний этаж, подпенхауз или спорт зал, мастерскую, офис много пустых помещений",43.29321515,76.8297154423357
64,https://krisha.kz//a/show/678941453,2,8.0,18.0,Брусиловского,167,63.0,,,монолитный,,,хорошее,2012,Алтын Булак,Алматы,Алмалинский,,оптика,лоджия,True,металлическая,совмещенный,паркинг,полностью,ламинат,False,2.8,False,True,True,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,44000000,False,10,False,"Пластиковые окна, неугловая, улучшенная, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор, кондиционер.
Пластиковые окна, кондиционер. 
квартира в хорошем состоянии, рядом метро, магазины, всё в шаговой доступности. торг уместен в разумных пределах. Продаём с мебелью, дом чистый Риэлторов просьба не беспокоить.",43.24142515,76.87677802184507
65,https://krisha.kz//a/show/678091426,2,2.0,5.0,Есенова,9,62.0,,,панельный,8.0,,хорошее,1987,,Алматы,Медеуский,отдельный,,,True,,раздельный,рядом охраняемая стоянка,,,False,2.9,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,40000000,False,9,False,"Кондиционер, пластиковые окна, неугловая, комнаты изолированы, встроенная кухня, кладовка, тихий двор.
Частично мебелированная",43.265955500000004,76.9543882
66,https://krisha.kz//a/show/678914471,2,3.0,9.0,Райымбека,245Б,56.7,проспект Райымбека,,монолитный,13.6,,,2006,Максима на Райымбека,Алматы,Жетысуский,отдельный,ADSL,балкон,True,металлическая,раздельный,паркинг,,ламинат,False,2.7,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,38000000,False,14,False,"Кондиционер, пластиковые окна, неугловая, улучшенная, комнаты изолированы, счётчики, тихий двор.
Продам уютную, светлую квартиру, отличное месторасположение, вся инфраструктура находится в шаговой доступности. Рядом магазины, мечеть, школы, детсады, аптеки, рынок ""Саудакент"", ТРЦ ""Максима"". Во дворе современная детская площадка, футбольное поле, большая парковка. Торг уместен.",NA,NA
67,https://krisha.kz//a/show/679312620,1,5.0,5.0,,,40.0,,Саялы 133,монолитный,13.0,17.5,хорошее,2018,,Алматы,Алатауский,отдельный,ADSL,балкон,False,металлическая,совмещенный,рядом охраняемая стоянка,без мебели,линолеум,False,,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,20300000,False,7,False,"Пластиковые окна, неугловая, улучшенная, встроенная кухня, новая сантехника, счётчики, кондиционер.
Продам квартиру в перспективном районе Города по самой выгодной цене, рядом есть всё что необходимо для комфортного проживания, различные магазины, две школы, дет сад, автобусы ездят до поздна, так же рядом расположен Авто Цон. С документами полный порядок в ипотеку проходит звоните приезжайте смотрите.",43.29321515,76.8297154423357
68,https://krisha.kz//a/show/673738915,1,2.0,9.0,Сейфуллина,51,45.6,,,монолитный,,,,2021,Теремки,Алматы,Турксибский,,,,False,металлическая,,паркинг,,,False,2.7,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,21300000,True,13,False,"Пластиковые окна, неугловая, кухня-студия, тихий двор.
1-комн. квартира свободной планировки. Распологается вдоль важной улицы Сейфуллина с большой доступностью транспортных средств во стороны города и центру. Развивающаяся перспективный район. Рядом поликлиника, школа, детсады, магазины и торговые центры. Рядом крупный ж/д Алматы-1, Аэропорт, Большой рынок Кенжехан, Ялян и т.д. Удобный 2-этаж, комфортная свободная планировка под свой вкус, вид с квартиры на внутренний благоустроенный двор, а так же большой балкон 6м2 которую можно включит в жил. площадь (перестроит витражами и перегородками). Для осмотра квартиры, адрес: ЖК Теремки, Сейфуллина 51, корпус 5, кв 9.",43.326947950000005,76.93914434999999
69,https://krisha.kz//a/show/678764349,1,3.0,5.0,,,45.0,,Саялы,,,,,2017,,Алматы,Алатауский,,,,False,,,,,,False,,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,22000000,True,8,False,"Срочно продается однокомнатная квартира, средний этаж, серые дома, находится в очень удобном месте, лучшее расположение дома, окна выходят во двор, двор тихий, детские игровые площадки, для взрослых есть во дворе беседка, аллея для отдыха, прогулок. Инфраструктура хорошо развита, в шаговой доступности имеется несколько крупных садиков и школ, Автоцон, поликлиника, стомотология, аптеки, кафе, автобусы 57, 122, 48. Подьезд просторный, чистый, соседи дружелюбные. Все удобства для комфортного проживания. Можно в ипотеку через отбасыбанк. Звоните в любое время!",43.29321515,76.8297154423357
70,https://krisha.kz//a/show/679077330,2,11.0,13.0,Кабдолова,14,55.0,,,монолитный,9.0,,,2021,Grand Town,Алматы,Ауэзовский,,,,False,,,,,,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,44500000,False,17,False,"Продаётся 2 комнатная квартира, после свежего ремонта. Только заезжай и живи, Квартира в новом жилом комплексе. В шаговой доступности ТРЦ Grand Park, Армада. В 10 минутах ходьбы рынок Сарыарка, парк Family, так же ТРЦ Москва и станция метро Москва, Автовокзал Сайран. Рядом вся инфраструктура: поликлиника, школы, колледж, Нархоз университет, магазины и супермаркеты.",43.2369657,76.8538584
71,https://krisha.kz//a/show/50215444,3,2.0,8.0,Достык,,98.9,Шевченко,,кирпичный,11.0,,хорошее,1971,,Алматы,Медеуский,отдельный,оптика,балкон и лоджия,True,бронированная,раздельный,,полностью,ламинат,False,2.7,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False,False,63500000,False,8,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, счётчики, тихий двор.
Квартира чистая, светлая, просторная. Был сделан ремонт. Прекрасный вид из окна на горы и на пр. Достык (высокий этаж). Вокруг дома парки, скверы, рядом 2 школы, магазин Магнум! Пластиковые окна, все комнаты изолированы. квартира очень теплая. Лоджия утепленная, спальня, отдельно детская с игровой комнатой, просторный зал (28 кв. м)., срочно, торг. Риелторам и маклерам просьба не звонить и не беспокоить!",43.2466006,76.9564533
72,https://krisha.kz//a/show/678448379,3,6.0,9.0,,,70.0,Саина Улугбека,Аксай-4 96,панельный,9.0,,хорошее,1987,,Алматы,Ауэзовский,,,,False,,,,,,False,,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,55000000,False,16,False,"Продаётся 3х комнатная квартира с евро ремонтом, ремонт делали для себя, часть мебели остаётся в квартире, рядом имеется все нужно для полного комфорта жить, базар, банки, школы, дет сады, за квартиру не стыдно, все делалось из дорогих материалов, так как делали все для себя! Квартира чистая уютная юридически ровная, в доме в основном живут хозяева территория чистая совершенно новый лифт дружелюбные соседи рядом есть крытая Стоянка охраняемая возможно продажа через ипотеку! Торг уместен",NA,NA
73,https://krisha.kz//a/show/679552431,1,3.0,10.0,Мкр,,51.92,,Шугыла,монолитный,,,черновая отделка,2022,Alem City,Алматы,Наурызбайский,,,балкон,True,металлическая,,паркинг,без мебели,,False,2.9,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,25500000,False,2,False,"Продам квартиру в черновой отделке по переуступке за наличный расчет. ЖК Alem City, застройщик QazaqStroy, сдача в эксплуатацию в октябре 2022г, техпаспорт готов, договор на передачу и выдача ключей ожидается в конце октября, можно еще успеть оформить по переуступке до конца месяца. 
52.кв, свободной планировки, евродвушка. 
расположение идеальное, окна выходят на восток, блок 24, не угловая, не в залоге. Выбирали для себя. Очень удобное расположение в административном центре Наурызбайского района. 3 этаж. Рядом Алем Парк, станция метро ""Калкаман"" 1, 5 км. школа, дет. сад все в шаговой доступности. Также рядом Акимат 200 м. и Прокуратура 150 м. (гарантия безопасности), остановка 150 м.",43.180806649999994,76.8310189912559
74,https://krisha.kz//a/show/679526660,2,14.0,16.0,Навои,,61.0,,,монолитный,,,,2017,Науаи,,,,ADSL,,False,бронированная,,паркинг,,паркет,False,3.0,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,False,53000000,False,4,False,"Пластиковые окна, неугловая, улучшенная, кухня-студия, встроенная кухня, новая сантехника.
Уютную квартиру в скандинавском стиле в ЖК Науаи 2017 года (Навои 37), свежий воздух, роза ветров. Шикарный панорамный вид на город и горы. Удобное расположение, Мега центр, аптеки, супермаркеты, школы, университеты, все в шаговой доступности. Панорамные окна, комнаты выходят на две стороны, большая гардеробная, красивый двор с садом, комфортабельная площадка. Полностью с мебелью и техникой. Возможен обмен на 1-комн. в ЖК с доплатой.",NA,NA
75,https://krisha.kz//a/show/679225373,2,12.0,20.0,Абая,164/8,65.4,Туркебаева,,монолитный,16.0,,черновая отделка,2022,Terracotta,Алматы,Бостандыкский,,,лоджия,True,бронированная,совмещенный,,,,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,40000000,False,9,False,"Свободная планировка, панорамные окна, большая лоджия, высота потолков 3.10, в шаговой доступности школы, детские сады, АДК, станция метро САЙРАН. Ипотеку рассматриваю",NA,NA
76,https://krisha.kz//a/show/671296198,3,1.0,5.0,,,75.0,,Жулдыз-2,панельный,,,хорошее,1993,,Алматы,Турксибский,отдельный,,,False,бронированная,раздельный,рядом охраняемая стоянка,частично,,False,2.7,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,33500000,False,9,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, кладовка, счётчики.
З-комнатная квартира, в хорошем, спокойном районе. Рядом поликлиника, школа, магазин ""магнум"". десткая площадка. новый спорткомлекс с бассейном. Частично мебелированная:Кухня в стиле прованс( превосходный дизайн, один шкаф с матовым стеклом, патина) спал. гарнитур (черный), стенка, мягкая мебель, люстры, встроенная газ. и элект. плиты, телевизор, холодильник, квартира уютная, летом- прохлодно, зимой-тепло. Пол -в коридоре, кухне, ванная, туалет- плитка. Без посредников. Разумный торг.",43.3483333,76.98495718844501
77,https://krisha.kz//a/show/679373016,4,3.0,5.0,,,82.5,Шаляпина Саина,Мамыр-2,панельный,10.6,,хорошее,1992,,Алматы,Ауэзовский,отдельный,,несколько балконов или лоджий,True,металлическая,раздельный,,,ламинат,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,49000000,False,11,False,"Встроенная кухня 
встроенные шкафы на балконе 
в кладовке встроенные полки",NA,NA
78,https://krisha.kz//a/show/678833152,1,2.0,5.0,,,38.0,Толе би,Аксай-1А,кирпичный,7.0,,хорошее,2008,,Алматы,Ауэзовский,,,,False,,,рядом охраняемая стоянка,,ламинат,False,2.7,False,True,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,22500000,False,14,False,"Кондиционер, пластиковые окна, комнаты изолированы, встроенная кухня, счётчики, тихий двор.
Квартира состояние как на фото, для сдачи в аренду отлично будет. 
в случае проживания самим, то потребуется косметический ремонт. 
с риелторами не работаю! 
зимой тёплая квартира, летом не солнечная сторона. 
В настоящее время квартира сдаётся. 
ТОРГА НЕТ И НЕ БУДЕТ! 
Рассмотрю ВСЕ ВАРИАНТЫ ПРОДАЖИ!",NA,NA
79,https://krisha.kz//a/show/676077878,3,9.0,9.0,Райымбека,243а,75.4,,,монолитный,12.0,,хорошее,2005,Максима на Райымбека,Алматы,Жетысуский,отдельный,ADSL,лоджия,True,металлическая,раздельный,паркинг,,,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,43000000,False,9,False,"Рядом школа, удобная транспортная развязка, хороший вид из окна на город, рядом находится ТРЦ Максима, Магнум и магазин прям под домом",43.265128950000005,76.90035410000002
80,https://krisha.kz//a/show/678804567,3,7.0,8.0,Достык,36,110.0,Карасай батыра,,панельный,,,хорошее,1971,,Алматы,Медеуский,,,лоджия,True,металлическая,совмещенный,рядом охраняемая стоянка,,паркет,False,2.85,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,93000000,False,19,False,"Квартира находиться в сердце южной столицы, центре города (золотой квадрат). Большая квартира с новым ремонтом. в шаговой доступности: школы, детские сады, очень много магазинов, парк, аптеки и т.д. 
во дворе есть 3 детские площадки и парковка. заезд во двор осуществляется через шлагбаум, соответсвенно парковку не будут занимать чужие люди. Окна в квартире выходят, как на сторону двора, так и на сторону улицы достык. Квартира в идеальном состоянии с техникой и мебелью, как говорится «заезжай и живи» 
1) тихий район 
2) квартира находиться в центре города 
3) квартира достаточно большая 110кв/м 
4) кирпичный дом, а значит звукоизоляция на высшем уровне 
5) новый лифт, соответсвенно, подойдёт и для молодого и для старшего поколения. без никаких трудностей 
6) большое панорамные окна с отличным видом на город",NA,NA
81,https://krisha.kz//a/show/678066064,2,5.0,10.0,Шаляпина,22/2,90.0,Алтынсарина,,монолитный,50.0,40.0,хорошее,2017,Park House,Алматы,Ауэзовский,,через TV кабель,балкон и лоджия,True,бронированная,совмещенный,паркинг,полностью,паркет,False,3.0,False,True,True,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,58500000,False,20,False,"Кухня-студия, новая сантехника, кондиционер.
Евроремонт. Кухня-студия. 
Шикарная-квартира. Район-акимата. 
Рядом-т. д-МОСКВА. 
МЕТРО. 
 ДВОР-ПОЛНОСТЬЮ-ОГОРОЖЕН",NA,NA
82,https://krisha.kz//a/show/676635433,2,1.0,2.0,,,45.5,Кунаева,Таусамалы 26,кирпичный,6.5,,хорошее,1977,,Алматы,Наурызбайский,,,,False,,,,,,False,,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,24000000,False,18,False,"Квартира с собственным ПАркОВОЧНЫМ МЕСТОМ на 2 машины! Двор, под парковочное место, полностью выложен брусчаткой. Также есть место для палисадника. 
 
Продам 2х комнатную квартиру с перепланировкой: 2 комнаты, совмещённый санузел, кухня с барной стойкой, прихожая и пространство под гардеробную. Квартира свежая, ремонт был сделан год назад. 
 
Имеется 2 входные двери: дверь-подъезд, дверь-улица. Была перепланировка с однокомнатной квартиры, пристроена 1 комната и прихожая. Все документы оформлены и узаконены! 
 
В квартире установлен собственный газовый котёл (не зависите от центрального отопления) + бойлер и тёплый пол. Квартира продаётся БЕЗ мебели! 
 
Двор тихий, не проездной. От ближайшей автобусной остановки 2 минуты. Новая детская площадка. Рядом вся инфраструктура: 2 детских садика и 2 школы (рус\каз), поликлиника, магазины, аптеки. 
Реальному покупателю - торг !",43.1917692,76.829615
83,https://krisha.kz//a/show/679267957,3,4.0,5.0,Исаева,55,83.9,Между Казыбек би и Толе би,,кирпичный,10.0,,хорошее,1971,,Алматы,Алмалинский,,,балкон,False,бронированная,раздельный,,,ламинат,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,64000000,False,14,False,"Представляем вашему вниманию квартиру в кирпичном доме, в тихом районе, в то же время развитая инфраструктура, рядом много детских садов и школ. 
С ремонтом и встроенной кухней.",NA,NA
84,https://krisha.kz//a/show/671234574,1,2.0,3.0,Аксункар,,35.0,,,кирпичный,10.0,11.0,хорошее,2020,,Алматы,Алатауский,есть возможность подключения,проводной,,False,металлическая,совмещенный,,полностью,,False,2.8,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,18600000,False,9,False,"Пластиковые окна, тихий двор, улучшенная, встроенная кухня, новая сантехника, счётчики.
Срочно! 
продается новая квартира, как для собственного проживания, так и для сдачи в аренду, с огороженным участком, с местами для парковки машин, с детской площадкой. Тихое и комфортное расположение дома. Имеется автомобильная развязка по улице Рыскулова Емцова (Петрова). 
Встроенная кухня, сантехника, ремонт, полностью меблирована. ГОСТ акт на землю на 2 сотки земли. 
Успейте приобрести! только за нал. торг уместен.",43.267209,76.856975
85,https://krisha.kz//a/show/679061905,1,7.0,9.0,,,40.0,Тлендиева,Тастак-2 257,панельный,9.0,,хорошее,1988,,Алматы,Алмалинский,есть возможность подключения,проводной,,False,бронированная,совмещенный,,,линолеум,False,2.8,True,False,True,False,False,False,True,False,False,True,True,True,False,False,True,True,True,True,True,False,False,28500000,False,6,False,"Неугловая, встроенная кухня, новая сантехника, кладовка, тихий двор, пластиковые окна, счётчики, улучшенная.
Квартира чистая, светлая с ремонтом.",43.2490637,76.8719502
86,https://krisha.kz//a/show/676974506,1,4.0,5.0,,,39.0,,Зердели,монолитный,11.0,17.2,хорошее,2011,,Алматы,Алатауский,,,балкон,True,бронированная,совмещенный,,частично,линолеум,False,2.7,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,True,False,39000000,False,31,False,"Кондиционер, пластиковые окна, неугловая, новая сантехника, счётчики, тихий двор.
Тихий и зелёный район, очень хорошо продувается, так как находится на возвышенности, всегда свежий воздух, город видно как на ладони, очень красивый вид из окон на город и горы. Есть скверы и аллеи для прогулок, около дома много детских площадок, тренажёров, большой стадион, магазины, детские сады, школа, поликлиника. Дом от хорошего застройщика, безопасный (осенью 2012 выдержал сильное землетрясение). Возле подъезда посажены ёлочки и туи. Удобная парковка под окнами, автобусные остановки близко. Квартира просторная, светлая, уютная, очень тёплая (зимой можно ходить в летней одежде), отопление регулируется больше-меньше. Балкон застеклён и хорошо утеплёп (стены, пол и потолок), по бокам большие вместительные шкафы от пола до потолка, проведено освещение с двух сторон, снаружи капитально (сверху и снизу) отделан сайдингом, на всех окнах москитные сетки. В квартире есть: мощный кондиционер Samsung, в кухне комбинированная газ. плита Bosch, духовка электрическая, внутри вентиляция для равномерного запекания, оборудована газконтролем против утечки газа, решётки на плите чугунные, плоские, не скользские, в кухне газовый счётчик. В ванной: сантехника заменена на новую, большая качественная чугунная ванна (производство Россия), бойлер на 100 литров (когда весной и осенью идёт профилактическое отключение горячей воды по городу или району, то в квартире проблем с горячей водой вообще нет), возле унитаза отдельно проведён гигиенический душ. Входная дверь бронированная (производство по российской технологии, толстая сталь). В квартире остаются почти вся мебель и ковры.",43.29321515,76.8297154423357
87,https://krisha.kz//a/show/679273457,3,1.0,9.0,,,80.0,,Тастак-2 20,панельный,11.0,,хорошее,1986,,Алматы,Алмалинский,,,,False,металлическая,совмещенный,,,,False,3.0,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,39800000,False,7,False,"Пластиковые окна, неугловая, счётчики.
Продается квартира, с освеженным ремонтом. Установлены новые двери, постелены полы. Имеются счётчики воды и электричества.",43.25195555,76.90568243744397
88,https://krisha.kz//a/show/678942995,1,6.0,9.0,,,40.0,Достык,Самал-3 10,панельный,8.0,,,1987,,Алматы,Медеуский,,,,False,,,,,,False,,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,35000000,False,4,False,Квартира в хорошем состоянии окна во двор есть гардеробная кухня увеличина,43.2441482,76.95124026216413
89,https://krisha.kz//a/show/675304599,1,3.0,9.0,,,47.49,Абай,Шугыла,монолитный,,,,2022,Alma City,Алматы,Наурызбайский,,,,False,,,,,,False,,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,21500000,False,5,False,"Продам квартиру, за наличный расчёт. однокомнатную улучшенную, свободная планировка. Алма-сити 5/2 ключи на руках, можно начинать ремонт по праву переуступки.",43.2092917,76.8123727
90,https://krisha.kz//a/show/679616711,2,2.0,5.0,Сейфуллина,452/3,42.6,Центр города,,панельный,8.0,,хорошее,1975,,Алматы,Алмалинский,есть возможность подключения,оптика,балкон,True,металлическая,совмещенный,рядом охраняемая стоянка,,линолеум,False,,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,False,37000000,False,5,False,"Кондиционер, пластиковые окна, неугловая, улучшенная, комнаты изолированы, новая сантехника, тихий двор.
Срочно торг, наличный расчет, полностью мебелирована, в хорошем районе с развитой инфраструктурой, тихий двор. холодильник, кондиционер, стиральная машина, мебель",NA,NA
91,https://krisha.kz//a/show/678804425,3,3.0,5.0,проспект Достык,,110.0,Богенбай батыра,,кирпичный,10.0,,среднее,1973,,Алматы,Медеуский,,оптика,лоджия,False,металлическая,раздельный,рядом охраняемая стоянка,,паркет,False,2.8,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,71000000,False,13,False,"📌Выставляется на продажу 3-х комнатная квартира, бывшая 4-х комнатная, расположенная в самом сердце Золотого квадрата. Преимущества: ✅ Общая площадь 110 метров ✅ Площадь гостиной 44 метра ✅ Малоквартирный дом, две квартиры на площадке ✅ Средний, удобный этаж ✅ Высокий уровень звукоизоляции ✅ Тёплая квартира ✅ Большой зелёный двор с современной детской и баскетбольной площадками ✅ Удобный заезд во двор и достаточное количество парковочных мест ✅ Развитая инфраструктура, близость ко всем необходимым для комфортной жизни объектам. Квартира очень светлая, расположение окон: запад-восток. Является идеальным объектом для воплощения в жизнь собственных идей, связанных с дизайном и ремонтом. В шаговой доступности находятся: гимназии, детские сады, отделения банков, супермаркеты, аптеки, кафе и рестораны, парки, Зелёный базар, Арбат, Театры и Филармонии. Отличная транспортная доступность и Безопасность проживания -неотъемлемые бонусы данной локации. Разумный торг уместен.",43.2532494,76.9555945
92,https://krisha.kz//a/show/675445004,4,5.0,8.0,проспект Абая,,95.0,Тлендиева,,кирпичный,12.0,55.0,хорошее,1988,,Алматы,Бостандыкский,есть возможность подключения,оптика,несколько балконов или лоджий,True,металлическая,раздельный,рядом охраняемая стоянка,частично,ламинат,False,2.8,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,68000000,False,13,False,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, кладовка, счётчики, тихий двор, кондиционер.
Рядом станция метро, ТРЦ Адк, школа-гимназия. Возможен торг.",NA,NA
